cpu-bind=MASK - cn048, task  0  0 [2412103]: mask 0x9e5020009e50200 set
cpu-bind=MASK - cn048, task  0  0 [2413045]: mask 0x9e5020009e50200 set
cpu-bind=MASK - cn048, task  1  1 [2413046]: mask 0x9e5020009e50200 set
LAMMPS (12 Jun 2025 - Development - patch_12Jun2025-673-gd34d6b79e3-modified)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (50 50 50)
  1 by 1 by 2 MPI processor grid
  reading atoms ...
  147 atoms
  read_data CPU = 0.017 seconds
Loading MACE model from 'mace-mpa-0-medium-47-79.json' ... success
  mapping LAMMPS type 1 (Ag) to MACE type 0
  mapping LAMMPS type 2 (Au) to MACE type 1
System init for write_data ...
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 8
  ghost atom cutoff = 8
  binsize = 4, bins = 13 13 13
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair symmetrix/mace, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.002
Per MPI rank memory allocation (min/avg/max) = 3.404 | 3.467 | 3.53 Mbytes
   Step          Temp          Press            Lx             Ly             Lz           Volume         TotEng         PotEng    
      2562   307.61388     -85.729853      50             50             50             125000        -2.7232743     -2.762766     
      2563   308.05714     -86.188146      50             50             50             125000        -2.7232743     -2.762823     
      2564   308.27381     -86.401617      50             50             50             125000        -2.7232743     -2.7628508    
      2565   308.26112     -86.371119      50             50             50             125000        -2.7232743     -2.7628492    
      2566   308.01969     -86.100745      50             50             50             125000        -2.7232743     -2.7628181    
      2567   307.55351     -85.588428      50             50             50             125000        -2.7232742     -2.7627582    
      2568   306.86994     -84.844715      50             50             50             125000        -2.7232742     -2.7626704    
      2569   305.97965     -83.877872      50             50             50             125000        -2.7232741     -2.762556     
      2570   304.89633     -82.702204      50             50             50             125000        -2.7232739     -2.7624168    
      2571   303.63658     -81.332304      50             50             50             125000        -2.7232738     -2.7622549    
      2572   302.21955     -79.788896      50             50             50             125000        -2.7232736     -2.7620728    
      2573   300.66663     -78.094884      50             50             50             125000        -2.7232734     -2.7618732    
      2574   299.0011      -76.273844      50             50             50             125000        -2.7232732     -2.7616592    
      2575   297.24787     -74.346026      50             50             50             125000        -2.723273      -2.7614339    
      2576   295.43289     -72.334428      50             50             50             125000        -2.7232728     -2.7612007    
      2577   293.5827      -70.26766       50             50             50             125000        -2.7232726     -2.760963     
      2578   291.72404     -68.169619      50             50             50             125000        -2.7232724     -2.7607242    
      2579   289.88353     -66.064917      50             50             50             125000        -2.7232722     -2.7604877    
      2580   288.0872      -63.977058      50             50             50             125000        -2.723272      -2.7602569    
      2581   286.36002     -61.934299      50             50             50             125000        -2.7232718     -2.7600349    
      2582   284.72556     -59.956714      50             50             50             125000        -2.7232716     -2.7598249    
      2583   283.20565     -58.062946      50             50             50             125000        -2.7232715     -2.7596297    
      2584   281.81999     -56.270911      50             50             50             125000        -2.7232713     -2.7594516    
      2585   280.58591     -54.597702      50             50             50             125000        -2.7232712     -2.7592931    
      2586   279.51812     -53.052508      50             50             50             125000        -2.7232711     -2.7591559    
      2587   278.62847     -51.646135      50             50             50             125000        -2.7232711     -2.7590416    
      2588   277.92576     -50.390274      50             50             50             125000        -2.723271      -2.7589514    
      2589   277.41571     -49.285724      50             50             50             125000        -2.723271      -2.7588859    
      2590   277.10088     -48.335183      50             50             50             125000        -2.723271      -2.7588455    
      2591   276.98065     -47.535766      50             50             50             125000        -2.7232711     -2.7588301    
      2592   277.05134     -46.883521      50             50             50             125000        -2.7232711     -2.7588392    
      2593   277.30623     -46.372031      50             50             50             125000        -2.7232712     -2.758872     
      2594   277.73577     -45.990797      50             50             50             125000        -2.7232713     -2.7589272    
      2595   278.32785     -45.727198      50             50             50             125000        -2.7232714     -2.7590034    
      2596   279.06807     -45.568178      50             50             50             125000        -2.7232716     -2.7590985    
      2597   279.9401      -45.500144      50             50             50             125000        -2.7232717     -2.7592106    
      2598   280.92593     -45.502924      50             50             50             125000        -2.7232719     -2.7593374    
      2599   282.0063      -45.554431      50             50             50             125000        -2.723272      -2.7594762    
      2600   283.16119     -45.639736      50             50             50             125000        -2.7232722     -2.7596247    
      2601   284.3702      -45.734311      50             50             50             125000        -2.7232724     -2.75978      
      2602   285.61295     -45.8192        50             50             50             125000        -2.7232725     -2.7599397    
      2603   286.86944     -45.877845      50             50             50             125000        -2.7232727     -2.7601012    
      2604   288.1204      -45.888463      50             50             50             125000        -2.7232728     -2.760262     
      2605   289.34754     -45.834226      50             50             50             125000        -2.723273      -2.7604196    
      2606   290.53389     -45.698162      50             50             50             125000        -2.7232731     -2.7605721    
      2607   291.66402     -45.460514      50             50             50             125000        -2.7232732     -2.7607173    
      2608   292.72414     -45.105756      50             50             50             125000        -2.7232733     -2.7608535    
      2609   293.70223     -44.618674      50             50             50             125000        -2.7232734     -2.7609791    
      2610   294.58805     -43.988977      50             50             50             125000        -2.7232735     -2.7610929    
      2611   295.3732      -43.209686      50             50             50             125000        -2.7232735     -2.7611938    
      2612   296.051       -42.270254      50             50             50             125000        -2.7232735     -2.7612808    
      2613   296.61644     -41.162027      50             50             50             125000        -2.7232736     -2.7613534    
      2614   297.06612     -39.879489      50             50             50             125000        -2.7232736     -2.7614112    
      2615   297.39813     -38.419052      50             50             50             125000        -2.7232736     -2.7614538    
      2616   297.61181     -36.7788        50             50             50             125000        -2.7232736     -2.7614813    
      2617   297.70766     -34.955928      50             50             50             125000        -2.7232736     -2.7614935    
      2618   297.68721     -32.954704      50             50             50             125000        -2.7232736     -2.7614909    
      2619   297.55277     -30.775207      50             50             50             125000        -2.7232736     -2.7614736    
      2620   297.30732     -28.417966      50             50             50             125000        -2.7232735     -2.7614421    
      2621   296.95435     -25.882491      50             50             50             125000        -2.7232735     -2.7613968    
      2622   296.49777     -23.173875      50             50             50             125000        -2.7232735     -2.7613381    
      2623   295.94184     -20.299984      50             50             50             125000        -2.7232735     -2.7612667    
      2624   295.29105     -17.266818      50             50             50             125000        -2.7232734     -2.7611831    
      2625   294.55006     -14.07718       50             50             50             125000        -2.7232734     -2.761088     
      2626   293.72367     -10.738275      50             50             50             125000        -2.7232734     -2.7609819    
      2627   292.81691     -7.2557674      50             50             50             125000        -2.7232733     -2.7608654    
      2628   291.83507     -3.6420659      50             50             50             125000        -2.7232733     -2.7607393    
      2629   290.78369      0.090677138    50             50             50             125000        -2.7232733     -2.7606043    
      2630   289.66868      3.9348355      50             50             50             125000        -2.7232732     -2.7604611    
      2631   288.49644      7.8823156      50             50             50             125000        -2.7232732     -2.7603106    
      2632   287.27407      11.920857      50             50             50             125000        -2.7232732     -2.7601536    
      2633   286.00953      16.034991      50             50             50             125000        -2.7232731     -2.7599912    
      2634   284.71172      20.211593      50             50             50             125000        -2.723273      -2.7598245    
      2635   283.39058      24.437271      50             50             50             125000        -2.7232729     -2.7596549    
      2636   282.05722      28.69346       50             50             50             125000        -2.7232729     -2.7594836    
      2637   280.7239       32.964093      50             50             50             125000        -2.7232728     -2.7593123    
      2638   279.40399      37.231405      50             50             50             125000        -2.7232727     -2.7591428    
      2639   278.112        41.473376      50             50             50             125000        -2.7232725     -2.7589768    
      2640   276.8634       45.672826      50             50             50             125000        -2.7232724     -2.7588164    
      2641   275.67435      49.815204      50             50             50             125000        -2.7232723     -2.7586636    
      2642   274.56125      53.879961      50             50             50             125000        -2.7232722     -2.7585206    
      2643   273.54048      57.848768      50             50             50             125000        -2.723272      -2.7583894    
      2644   272.62809      61.699954      50             50             50             125000        -2.7232719     -2.7582721    
      2645   271.8393       65.417351      50             50             50             125000        -2.7232718     -2.7581707    
      2646   271.18795      68.988314      50             50             50             125000        -2.7232717     -2.758087     
      2647   270.68608      72.394972      50             50             50             125000        -2.7232716     -2.7580225    
      2648   270.34367      75.626355      50             50             50             125000        -2.7232715     -2.7579785    
      2649   270.16833      78.67026       50             50             50             125000        -2.7232715     -2.7579559    
      2650   270.1651       81.518933      50             50             50             125000        -2.7232715     -2.7579555    
      2651   270.33634      84.165744      50             50             50             125000        -2.7232715     -2.7579775    
      2652   270.68173      86.610565      50             50             50             125000        -2.7232715     -2.7580219    
      2653   271.19835      88.848484      50             50             50             125000        -2.7232715     -2.7580882    
      2654   271.881        90.882065      50             50             50             125000        -2.7232716     -2.7581759    
      2655   272.72243      92.710244      50             50             50             125000        -2.7232717     -2.758284     
      2656   273.71361      94.336541      50             50             50             125000        -2.7232718     -2.7584113    
      2657   274.8441       95.768415      50             50             50             125000        -2.7232718     -2.7585566    
      2658   276.10239      97.017189      50             50             50             125000        -2.7232719     -2.7587182    
      2659   277.4761       98.08788       50             50             50             125000        -2.723272      -2.7588946    
      2660   278.95231      98.984854      50             50             50             125000        -2.7232721     -2.7590843    
      2661   280.51773      99.717809      50             50             50             125000        -2.7232722     -2.7592853    
      2662   282.15896      100.29706      50             50             50             125000        -2.7232723     -2.7594961    
      2663   283.86254      100.73511      50             50             50             125000        -2.7232724     -2.7597149    
      2664   285.61503      101.04455      50             50             50             125000        -2.7232725     -2.75994      
      2665   287.40302      101.23639      50             50             50             125000        -2.7232726     -2.7601697    
      2666   289.21315      101.31971      50             50             50             125000        -2.7232727     -2.7604021    
      2667   291.03213      101.30803      50             50             50             125000        -2.7232728     -2.7606358    
      2668   292.84667      101.21411      50             50             50             125000        -2.7232729     -2.7608688    
      2669   294.64356      101.04687      50             50             50             125000        -2.723273      -2.7610996    
      2670   296.4096       100.82403      50             50             50             125000        -2.7232731     -2.7613264    
      2671   298.13161      100.55526      50             50             50             125000        -2.7232732     -2.7615476    
      2672   299.79656      100.2537       50             50             50             125000        -2.7232733     -2.7617614    
      2673   301.39158      99.929348      50             50             50             125000        -2.7232734     -2.7619663    
      2674   302.90407      99.594127      50             50             50             125000        -2.7232735     -2.7621606    
      2675   304.32173      99.264273      50             50             50             125000        -2.7232736     -2.7623427    
      2676   305.63274      98.941266      50             50             50             125000        -2.7232737     -2.7625111    
      2677   306.82597      98.638726      50             50             50             125000        -2.7232738     -2.7626643    
      2678   307.89112      98.366906      50             50             50             125000        -2.7232738     -2.7628011    
      2679   308.81882      98.131958      50             50             50             125000        -2.7232739     -2.7629203    
      2680   309.60081      97.941795      50             50             50             125000        -2.723274      -2.7630208    
      2681   310.23005      97.804667      50             50             50             125000        -2.723274      -2.7631016    
      2682   310.70095      97.724143      50             50             50             125000        -2.723274      -2.7631621    
      2683   311.00954      97.701448      50             50             50             125000        -2.723274      -2.7632017    
      2684   311.15352      97.740866      50             50             50             125000        -2.7232741     -2.7632202    
      2685   311.13241      97.843197      50             50             50             125000        -2.723274      -2.7632175    
      2686   310.94772      98.000785      50             50             50             125000        -2.723274      -2.7631937    
      2687   310.60302      98.212722      50             50             50             125000        -2.723274      -2.7631495    
      2688   310.10387      98.475357      50             50             50             125000        -2.7232739     -2.7630853    
      2689   309.45792      98.781778      50             50             50             125000        -2.7232738     -2.7630023    
      2690   308.67492      99.12331       50             50             50             125000        -2.7232738     -2.7629017    
      2691   307.76664      99.491116      50             50             50             125000        -2.7232736     -2.762785     
      2692   306.74669      99.870047      50             50             50             125000        -2.7232735     -2.7626539    
      2693   305.63048      100.24459      50             50             50             125000        -2.7232734     -2.7625105    
      2694   304.43506      100.60148      50             50             50             125000        -2.7232732     -2.7623569    
      2695   303.17887      100.92618      50             50             50             125000        -2.7232731     -2.7621954    
      2696   301.88139      101.20155      50             50             50             125000        -2.7232729     -2.7620287    
      2697   300.56299      101.40772      50             50             50             125000        -2.7232728     -2.7618593    
      2698   299.24457      101.53051      50             50             50             125000        -2.7232726     -2.7616899    
      2699   297.94727      101.55596      50             50             50             125000        -2.7232724     -2.7615231    
      2700   296.69211      101.46569      50             50             50             125000        -2.7232723     -2.7613618    
      2701   295.49958      101.24192      50             50             50             125000        -2.7232721     -2.7612086    
      2702   294.38932      100.8661       50             50             50             125000        -2.723272      -2.7610659    
      2703   293.37985      100.32995      50             50             50             125000        -2.7232718     -2.7609362    
      2704   292.48825      99.623335      50             50             50             125000        -2.7232717     -2.7608216    
      2705   291.72977      98.736312      50             50             50             125000        -2.7232716     -2.7607241    
      2706   291.11757      97.657879      50             50             50             125000        -2.7232715     -2.7606454    
      2707   290.66247      96.381031      50             50             50             125000        -2.7232714     -2.7605869    
      2708   290.37273      94.906679      50             50             50             125000        -2.7232714     -2.7605497    
      2709   290.25394      93.232612      50             50             50             125000        -2.7232714     -2.7605344    
      2710   290.30881      91.359579      50             50             50             125000        -2.7232714     -2.7605415    
      2711   290.53711      89.294956      50             50             50             125000        -2.7232714     -2.7605708    
      2712   290.93569      87.047076      50             50             50             125000        -2.7232715     -2.760622     
      2713   291.49846      84.629004      50             50             50             125000        -2.7232715     -2.7606943    
      2714   292.21644      82.050658      50             50             50             125000        -2.7232716     -2.7607866    
      2715   293.07789      79.326967      50             50             50             125000        -2.7232717     -2.7608973    
      2716   294.06851      76.477877      50             50             50             125000        -2.7232719     -2.7610246    
      2717   295.17168      73.521089      50             50             50             125000        -2.723272      -2.7611664    
      2718   296.36878      70.47846       50             50             50             125000        -2.7232722     -2.7613202    
      2719   297.63948      67.372155      50             50             50             125000        -2.7232723     -2.7614835    
      2720   298.9621       64.230001      50             50             50             125000        -2.7232725     -2.7616535    
      2721   300.31401      61.078131      50             50             50             125000        -2.7232727     -2.7618273    
      2722   301.67209      57.93928       50             50             50             125000        -2.7232729     -2.7620018    
      2723   303.01316      54.839509      50             50             50             125000        -2.7232731     -2.7621741    
      2724   304.31433      51.803903      50             50             50             125000        -2.7232732     -2.7623414    
      2725   305.55331      48.858131      50             50             50             125000        -2.7232734     -2.7625006    
      2726   306.70892      46.026324      50             50             50             125000        -2.7232736     -2.7626491    
      2727   307.76141      43.328416      50             50             50             125000        -2.7232737     -2.7627844    
      2728   308.6928       40.788659      50             50             50             125000        -2.7232738     -2.7629041    
      2729   309.48711      38.42846       50             50             50             125000        -2.7232739     -2.7630061    
      2730   310.13065      36.263645      50             50             50             125000        -2.723274      -2.7630888    
      2731   310.61223      34.303092      50             50             50             125000        -2.7232741     -2.7631507    
      2732   310.92326      32.558194      50             50             50             125000        -2.7232741     -2.7631907    
      2733   311.05795      31.03842       50             50             50             125000        -2.7232742     -2.763208     
      2734   311.01331      29.751461      50             50             50             125000        -2.7232742     -2.7632023    
      2735   310.78925      28.69939       50             50             50             125000        -2.7232741     -2.7631735    
      2736   310.38858      27.878293      50             50             50             125000        -2.7232741     -2.763122     
      2737   309.8169       27.281466      50             50             50             125000        -2.723274      -2.7630486    
      2738   309.08248      26.899707      50             50             50             125000        -2.7232739     -2.7629542    
      2739   308.19613      26.727187      50             50             50             125000        -2.7232738     -2.7628403    
      2740   307.17097      26.752576      50             50             50             125000        -2.7232737     -2.7627086    
      2741   306.0222       26.96046       50             50             50             125000        -2.7232736     -2.7625609    
      2742   304.76679      27.33304       50             50             50             125000        -2.7232734     -2.7623996    
      2743   303.4231       27.85391       50             50             50             125000        -2.7232733     -2.762227     
      2744   302.01055      28.501151      50             50             50             125000        -2.7232731     -2.7620455    
      2745   300.54918      29.249085      50             50             50             125000        -2.7232729     -2.7618577    
      2746   299.05921      30.075496      50             50             50             125000        -2.7232728     -2.7616663    
      2747   297.56062      30.961517      50             50             50             125000        -2.7232726     -2.7614737    
      2748   296.07278      31.883592      50             50             50             125000        -2.7232725     -2.7612826    
      2749   294.61416      32.824087      50             50             50             125000        -2.7232723     -2.7610952    
      2750   293.20184      33.759488      50             50             50             125000        -2.7232722     -2.7609137    
      2751   291.8513       34.669504      50             50             50             125000        -2.7232721     -2.7607402    
      2752   290.57627      35.540481      50             50             50             125000        -2.723272      -2.7605765    
      2753   289.3887       36.355542      50             50             50             125000        -2.723272      -2.7604239    
      2754   288.29861      37.097922      50             50             50             125000        -2.7232719     -2.7602839    
      2755   287.31404      37.757942      50             50             50             125000        -2.7232719     -2.7601575    
      2756   286.44104      38.326081      50             50             50             125000        -2.7232718     -2.7600454    
      2757   285.68396      38.793382      50             50             50             125000        -2.7232718     -2.7599481    
      2758   285.04548      39.151888      50             50             50             125000        -2.7232718     -2.7598662    
      2759   284.5267       39.394821      50             50             50             125000        -2.7232718     -2.7597996    
      2760   284.12719      39.518661      50             50             50             125000        -2.7232718     -2.7597483    
      2761   283.84519      39.523228      50             50             50             125000        -2.7232719     -2.7597121    
      2762   283.6776       39.410706      50             50             50             125000        -2.7232719     -2.7596907    
      2763   283.62007      39.17899       50             50             50             125000        -2.7232719     -2.7596833    
      2764   283.66715      38.834172      50             50             50             125000        -2.723272      -2.7596894    
      2765   283.81233      38.379364      50             50             50             125000        -2.7232721     -2.7597081    
      2766   284.04804      37.819772      50             50             50             125000        -2.7232721     -2.7597384    
      2767   284.36568      37.165304      50             50             50             125000        -2.7232722     -2.7597793    
      2768   284.7557       36.424803      50             50             50             125000        -2.7232723     -2.7598295    
      2769   285.20781      35.597882      50             50             50             125000        -2.7232724     -2.7598876    
      2770   285.71107      34.695124      50             50             50             125000        -2.7232725     -2.7599523    
      2771   286.25407      33.728712      50             50             50             125000        -2.7232726     -2.7600221    
      2772   286.82513      32.707817      50             50             50             125000        -2.7232727     -2.7600955    
      2773   287.41247      31.636744      50             50             50             125000        -2.7232728     -2.760171     
      2774   288.00445      30.526586      50             50             50             125000        -2.7232728     -2.7602471    
      2775   288.58994      29.385466      50             50             50             125000        -2.7232729     -2.7603223    
      2776   289.15859      28.220603      50             50             50             125000        -2.723273      -2.7603954    
      2777   289.70101      27.039222      50             50             50             125000        -2.7232731     -2.7604651    
      2778   290.20893      25.845955      50             50             50             125000        -2.7232731     -2.7605304    
      2779   290.67545      24.64627       50             50             50             125000        -2.7232732     -2.7605903    
      2780   291.09524      23.445113      50             50             50             125000        -2.7232732     -2.7606442    
      2781   291.46453      22.24642       50             50             50             125000        -2.7232732     -2.7606917    
      2782   291.78125      21.0533        50             50             50             125000        -2.7232732     -2.7607323    
      2783   292.04489      19.863607      50             50             50             125000        -2.7232732     -2.7607661    
      2784   292.25656      18.675949      50             50             50             125000        -2.7232732     -2.7607933    
      2785   292.41878      17.489528      50             50             50             125000        -2.7232731     -2.7608141    
      2786   292.53541      16.302999      50             50             50             125000        -2.7232731     -2.760829     
      2787   292.61144      15.1131        50             50             50             125000        -2.723273      -2.7608387    
      2788   292.65278      13.912899      50             50             50             125000        -2.723273      -2.760844     
      2789   292.66601      12.697454      50             50             50             125000        -2.7232729     -2.7608456    
      2790   292.65818      11.460674      50             50             50             125000        -2.7232728     -2.7608445    
      2791   292.63667      10.201703      50             50             50             125000        -2.7232728     -2.7608417    
      2792   292.60895      8.9139623      50             50             50             125000        -2.7232727     -2.7608381    
      2793   292.58231      7.5960118      50             50             50             125000        -2.7232727     -2.7608346    
      2794   292.5636       6.2386903      50             50             50             125000        -2.7232726     -2.7608322    
      2795   292.55929      4.841271       50             50             50             125000        -2.7232726     -2.7608316    
      2796   292.57523      3.3985692      50             50             50             125000        -2.7232725     -2.7608336    
      2797   292.61653      1.9082513      50             50             50             125000        -2.7232725     -2.7608388    
      2798   292.68748      0.36882914     50             50             50             125000        -2.7232725     -2.7608479    
      2799   292.79147     -1.214652       50             50             50             125000        -2.7232725     -2.7608613    
      2800   292.93105     -2.8447075      50             50             50             125000        -2.7232724     -2.7608792    
      2801   293.1078      -4.5149623      50             50             50             125000        -2.7232724     -2.7609019    
      2802   293.32229     -6.2254148      50             50             50             125000        -2.7232725     -2.7609294    
      2803   293.57405     -7.9667081      50             50             50             125000        -2.7232725     -2.7609617    
      2804   293.86156     -9.7382329      50             50             50             125000        -2.7232725     -2.7609987    
      2805   294.18228     -11.535615      50             50             50             125000        -2.7232725     -2.7610399    
      2806   294.53264     -13.350031      50             50             50             125000        -2.7232726     -2.7610849    
      2807   294.90803     -15.169403      50             50             50             125000        -2.7232726     -2.7611332    
      2808   295.30276     -16.984253      50             50             50             125000        -2.7232727     -2.7611839    
      2809   295.71        -18.783737      50             50             50             125000        -2.7232728     -2.7612362    
      2810   296.12197     -20.555584      50             50             50             125000        -2.7232728     -2.7612892    
      2811   296.53007     -22.287432      50             50             50             125000        -2.7232729     -2.7613417    
      2812   296.92488     -23.969008      50             50             50             125000        -2.723273      -2.7613925    
      2813   297.29629     -25.589389      50             50             50             125000        -2.7232731     -2.7614402    
      2814   297.63371     -27.138198      50             50             50             125000        -2.7232732     -2.7614837    
      2815   297.92637     -28.604427      50             50             50             125000        -2.7232733     -2.7615213    
      2816   298.16361     -29.979957      50             50             50             125000        -2.7232734     -2.7615519    
      2817   298.33523     -31.252464      50             50             50             125000        -2.7232735     -2.761574     
      2818   298.43197     -32.417515      50             50             50             125000        -2.7232736     -2.7615865    
      2819   298.4459      -33.47038       50             50             50             125000        -2.7232736     -2.7615884    
      2820   298.37089     -34.406929      50             50             50             125000        -2.7232737     -2.7615788    
      2821   298.20305     -35.229102      50             50             50             125000        -2.7232737     -2.7615573    
      2822   297.94106     -35.935766      50             50             50             125000        -2.7232737     -2.7615236    
      2823   297.58661     -36.533817      50             50             50             125000        -2.7232737     -2.7614781    
      2824   297.14468     -37.033202      50             50             50             125000        -2.7232736     -2.7614213    
      2825   296.6237      -37.445362      50             50             50             125000        -2.7232735     -2.7613543    
      2826   296.03547     -37.781748      50             50             50             125000        -2.7232734     -2.7612787    
      2827   295.39514     -38.064095      50             50             50             125000        -2.7232733     -2.7611964    
      2828   294.72098     -38.31195       50             50             50             125000        -2.7232731     -2.7611096    
      2829   294.03403     -38.544137      50             50             50             125000        -2.7232729     -2.7610213    
      2830   293.35757     -38.785993      50             50             50             125000        -2.7232727     -2.7609342    
      2831   292.71641     -39.064362      50             50             50             125000        -2.7232725     -2.7608517    
      2832   292.1362      -39.402267      50             50             50             125000        -2.7232723     -2.760777     
      2833   291.64261     -39.824731      50             50             50             125000        -2.7232721     -2.7607134    
      2834   291.26058     -40.357648      50             50             50             125000        -2.7232719     -2.7606642    
      2835   291.01342     -41.021756      50             50             50             125000        -2.7232718     -2.7606323    
      2836   290.92205     -41.836093      50             50             50             125000        -2.7232716     -2.7606204    
      2837   291.0043      -42.820448      50             50             50             125000        -2.7232715     -2.7606309    
      2838   291.27426     -43.988974      50             50             50             125000        -2.7232714     -2.7606654    
      2839   291.74174     -45.352768      50             50             50             125000        -2.7232714     -2.7607254    
      2840   292.412       -46.918164      50             50             50             125000        -2.7232713     -2.7608114    
      2841   293.28565     -48.691228      50             50             50             125000        -2.7232714     -2.7609236    
      2842   294.35859     -50.666386      50             50             50             125000        -2.7232714     -2.7610614    
      2843   295.62217     -52.841139      50             50             50             125000        -2.7232715     -2.7612237    
      2844   297.0633      -55.202305      50             50             50             125000        -2.7232716     -2.7614089    
      2845   298.66481     -57.732641      50             50             50             125000        -2.7232718     -2.7616146    
      2846   300.40608     -60.415982      50             50             50             125000        -2.723272      -2.7618384    
      2847   302.26363     -63.232203      50             50             50             125000        -2.7232722     -2.762077     
      2848   304.21165     -66.156759      50             50             50             125000        -2.7232724     -2.7623273    
      2849   306.22253     -69.163069      50             50             50             125000        -2.7232726     -2.7625857    
      2850   308.26747     -72.224418      50             50             50             125000        -2.7232728     -2.7628484    
      2851   310.31712     -75.310772      50             50             50             125000        -2.723273      -2.7631118    
      2852   312.34216     -78.395286      50             50             50             125000        -2.7232732     -2.763372     
      2853   314.31377     -81.447039      50             50             50             125000        -2.7232735     -2.7636253    
      2854   316.20403     -84.435616      50             50             50             125000        -2.7232737     -2.7638682    
      2855   317.98634     -87.334345      50             50             50             125000        -2.7232738     -2.7640972    
      2856   319.6358      -90.118911      50             50             50             125000        -2.723274      -2.7643091    
      2857   321.12952     -92.767055      50             50             50             125000        -2.7232742     -2.764501     
      2858   322.4468      -95.254957      50             50             50             125000        -2.7232743     -2.7646703    
      2859   323.5694      -97.56155       50             50             50             125000        -2.7232744     -2.7648145    
      2860   324.4816      -99.667299      50             50             50             125000        -2.7232745     -2.7649317    
      2861   325.17033     -101.55191      50             50             50             125000        -2.7232746     -2.7650202    
      2862   325.62537     -103.20564      50             50             50             125000        -2.7232746     -2.7650787    
      2863   325.83922     -104.62004      50             50             50             125000        -2.7232746     -2.7651062    
      2864   325.80734     -105.78291      50             50             50             125000        -2.7232747     -2.7651021    
      2865   325.52815     -106.68977      50             50             50             125000        -2.7232746     -2.7650662    
      2866   325.00302     -107.33888      50             50             50             125000        -2.7232746     -2.7649988    
      2867   324.23637     -107.72955      50             50             50             125000        -2.7232745     -2.7649003    
      2868   323.23548     -107.86407      50             50             50             125000        -2.7232745     -2.7647717    
      2869   322.01046     -107.74833      50             50             50             125000        -2.7232744     -2.7646143    
      2870   320.57423     -107.3936       50             50             50             125000        -2.7232742     -2.7644298    
      2871   318.94251     -106.81127      50             50             50             125000        -2.7232741     -2.7642202    
      2872   317.13359     -106.01364      50             50             50             125000        -2.7232739     -2.7639878    
      2873   315.16813     -105.01556      50             50             50             125000        -2.7232738     -2.7637353    
      2874   313.06898     -103.83908      50             50             50             125000        -2.7232736     -2.7634656    
      2875   310.86087     -102.50658      50             50             50             125000        -2.7232734     -2.7631819    
      2876   308.57019     -101.04169      50             50             50             125000        -2.7232732     -2.7628877    
      2877   306.22448     -99.462189      50             50             50             125000        -2.7232729     -2.7625863    
      2878   303.85215     -97.789859      50             50             50             125000        -2.7232727     -2.7622815    
      2879   301.48202     -96.048229      50             50             50             125000        -2.7232725     -2.761977     
      2880   299.14283     -94.266257      50             50             50             125000        -2.7232723     -2.7616765    
      2881   296.86274     -92.467281      50             50             50             125000        -2.7232721     -2.7613835    
      2882   294.66892     -90.670737      50             50             50             125000        -2.7232719     -2.7611017    
      2883   292.58697     -88.899301      50             50             50             125000        -2.7232717     -2.7608342    
      2884   290.64036     -87.175508      50             50             50             125000        -2.7232715     -2.7605842    
      2885   288.8501      -85.511529      50             50             50             125000        -2.7232714     -2.7603542    
      2886   287.23429     -83.923063      50             50             50             125000        -2.7232712     -2.7601466    
      2887   285.80777     -82.424443      50             50             50             125000        -2.7232712     -2.7599634    
      2888   284.58182     -81.019019      50             50             50             125000        -2.7232711     -2.759806     
      2889   283.56395     -79.712946      50             50             50             125000        -2.7232711     -2.7596752    
      2890   282.75776     -78.513009      50             50             50             125000        -2.7232711     -2.7595718    
      2891   282.16296     -77.422154      50             50             50             125000        -2.7232711     -2.7594954    
      2892   281.77538     -76.435146      50             50             50             125000        -2.7232712     -2.7594457    
      2893   281.58705     -75.544931      50             50             50             125000        -2.7232713     -2.7594217    
      2894   281.5865      -74.742677      50             50             50             125000        -2.7232714     -2.7594217    
      2895   281.75889     -74.015562      50             50             50             125000        -2.7232715     -2.759444     
      2896   282.08645     -73.350104      50             50             50             125000        -2.7232717     -2.7594862    
      2897   282.5488      -72.728165      50             50             50             125000        -2.7232719     -2.7595457    
      2898   283.12343     -72.135391      50             50             50             125000        -2.7232721     -2.7596197    
      2899   283.7862      -71.547132      50             50             50             125000        -2.7232723     -2.759705     
      2900   284.51184     -70.941681      50             50             50             125000        -2.7232725     -2.7597983    
      2901   285.27442     -70.297807      50             50             50             125000        -2.7232727     -2.7598964    
      2902   286.0479      -69.600007      50             50             50             125000        -2.7232729     -2.759996     
